CLUSTER,FEATURE,VALUE_CLUSTER,VALUE_GLOBAL,DIFFERENCE,IMPORTANCE,INTERPRETACION
0,NUM_CERTIFICACIONES,1.0,0.0,1.0,0.32824328665201713,Mediana de NUM_CERTIFICACIONES por encima del promedio institucional (1 vs 0).
0,ANTIGUEDAD_CALENDARIO_ANIOS,10.36,7.1,3.26,0.32053961955870075,Mediana de ANTIGUEDAD_CALENDARIO_ANIOS por encima del promedio institucional (10.36 vs 7.1).
0,CATEGORIA_CARGO_ACTUAL,0.0,0.31421647819063003,-0.31421647819063003,0.31421647819063003,Categoría predominante en el cluster: 'ASISTENCIA_SECRETARIAL_OFICINA' (100%); a nivel global la más común es 'TECNICO_DOCENTE_APOYO' (31%).
0,HORAS_PROMEDIO_POR_ACTIVIDAD_POLITECNICA,399.875,247.1836734693877,152.6913265306123,0.28515706742483743,Mediana de HORAS_PROMEDIO_POR_ACTIVIDAD_POLITECNICA por encima del promedio institucional (399.875 vs 247.184).
0,N_CARGOS_DISTINTOS,2.0,3.0,-1.0,0.2851311036665179,Mediana de N_CARGOS_DISTINTOS por debajo del promedio institucional (2 vs 3).
0,NUM_CAPACITACIONES,17.0,11.0,6.0,0.2799860863496602,Mediana de NUM_CAPACITACIONES por encima del promedio institucional (17 vs 11).
0,CATEGORIA_CARGO_PRIMERA,0.017142857142857144,0.2867528271405493,-0.26960996999769216,0.26960996999769216,Categoría predominante en el cluster: 'ASISTENCIA_SECRETARIAL_OFICINA' (69%); a nivel global la más común es 'TECNICO_DOCENTE_APOYO' (29%).
0,TOTAL_HORAS_POLITECNICAS,0.0,1587.5,-1587.5,0.26599318020521634,Mediana de TOTAL_HORAS_POLITECNICAS por debajo del promedio institucional (0 vs 1587.5).
0,NUM_CAPACITACIONES_VIRTUAL,5.0,3.0,2.0,0.20316988029085573,Mediana de NUM_CAPACITACIONES_VIRTUAL por encima del promedio institucional (5 vs 3).
0,N_REINGRESOS,4.0,2.0,2.0,0.20044903255709184,Mediana de N_REINGRESOS por encima del promedio institucional (4 vs 2).
0,NUM_CAPACITACIONES_PRESENCIAL,2.0,1.0,1.0,0.19990819268960938,Mediana de NUM_CAPACITACIONES_PRESENCIAL por encima del promedio institucional (2 vs 1).
0,CATEGORIA_FUNCION_ADICIONAL_MAS_RECIENTE,0.92,0.7407108239095315,0.17928917609046857,0.17928917609046857,Categoría predominante en el cluster: 'SIN_DATO' (92%); a nivel global la más común es 'SIN_DATO' (74%).
0,TUVO_FUNCION_ADICIONAL,0.08,0.2592891760904685,-0.17928917609046846,0.17928917609046846,"8% del cluster cumple TUVO_FUNCION_ADICIONAL, frente a 26% a nivel global."
0,TUVO_FUNCION_NO_COINCIDENTE_CON_CONTRATO,0.06857142857142857,0.2403069466882068,-0.17173551811677823,0.17173551811677823,"7% del cluster cumple TUVO_FUNCION_NO_COINCIDENTE_CON_CONTRATO, frente a 24% a nivel global."
0,CARGO_ACTUAL_ESTRUCTURAL,0.0,0.17084006462035542,-0.17084006462035542,0.17084006462035542,Categoría predominante en el cluster: 'ASISTENTE EJECUTIVA 2' (25%); a nivel global la más común es 'PROFESOR NO TITULAR OCASIONAL (TC)' (17%).
0,ANIOS_EXPERIENCIA_DOCENTE,0.0,1.4,-1.4,0.1674412651853151,Mediana de ANIOS_EXPERIENCIA_DOCENTE por debajo del promedio institucional (0 vs 1.4).
0,CARGO_MAS_FRECUENTE,0.0,0.15751211631663975,-0.15751211631663975,0.15751211631663975,Categoría predominante en el cluster: 'ASISTENTE EJECUTIVA 2' (24%); a nivel global la más común es 'PROFESOR NO TITULAR OCASIONAL (TC)' (16%).
0,MULTIPLES_CARGOS_MISMO_ANIO,0.44571428571428573,0.5916801292407108,-0.14596584352642505,0.14596584352642505,"45% del cluster cumple MULTIPLES_CARGOS_MISMO_ANIO, frente a 59% a nivel global."
0,CARGO_ACTUAL,0.0,0.13691437802907916,-0.13691437802907916,0.13691437802907916,Categoría predominante en el cluster: 'ASISTENTE EJECUTIVA 2' (25%); a nivel global la más común es 'PROFESOR NO TITULAR OCASIONAL (TC)' (14%).
0,NUM_ACTIVIDADES_POLITECNICAS,0.0,3.0,-3.0,0.12205640496220238,Mediana de NUM_ACTIVIDADES_POLITECNICAS por debajo del promedio institucional (0 vs 3).
0,PROPORCION_CAPACITACIONES_APROBADAS,0.4615384615384615,0.4285714285714285,0.032967032967033016,0.11612774850800543,Mediana de PROPORCION_CAPACITACIONES_APROBADAS por encima del promedio institucional (0.461538 vs 0.428571).
0,TUVO_TRANSICION_AA_A_DD,0.005714285714285714,0.11793214862681745,-0.11221786291253173,0.11221786291253173,"1% del cluster cumple TUVO_TRANSICION_AA_A_DD, frente a 12% a nivel global."
0,NUM_ACTIVIDADES_T1,0.0,2.0,-2.0,0.09811301422853402,Mediana de NUM_ACTIVIDADES_T1 por debajo del promedio institucional (0 vs 2).
0,CATEGORIA_ROL_ADICIONAL_MAS_RECIENTE,0.92,0.8239095315024233,0.09609046849757674,0.09609046849757674,Categoría predominante en el cluster: 'SIN_DATO' (92%); a nivel global la más común es 'SIN_DATO' (82%).
0,TUVO_ROL_ADICIONAL_SIMULTANEO,0.08,0.17609046849757673,-0.09609046849757673,0.09609046849757673,"8% del cluster cumple TUVO_ROL_ADICIONAL_SIMULTANEO, frente a 18% a nivel global."
