IDPERSONA,PC1,PC2
1001,13.981409412982622,-0.4892468007506476
23825,-5.104754383190594,-2.350850873832917
102085,-3.0079727623376247,4.046990324347217
5307,3.2442420633560967,-0.39087848615498944
11509,11.6956846760051,-0.8176070368556457
658662,-4.329377123644219,-2.6734548038266257
95607,2.8803913439410023,-1.1055861656082913
3466,7.75642555137518,-0.579450208977177
97637,-3.216174361985951,2.759696959073101
455667,-2.703933775958398,-0.14905149063331666
1205,-0.6307132053369294,7.110056198603885
103189,-2.6122600519316808,0.8534204438243366
21907,1.6241478808568595,-0.7732626623291835
135,4.8737650546004465,-0.12918025023815233
7389,3.1636365887321607,-0.9249012667311766
1246,8.095240727201865,0.6310847486180904
90756,-3.6856206857021263,-2.1016285947690356
22230,-1.3065998245507697,-1.7229801186705243
102302,-2.3304267081809686,-0.5029118126063177
11220,-3.362750825029195,-2.9385211921756897
651135,-2.6999439205531752,4.197943799597182
658124,-5.627417722352131,-2.350266265188381
101244,-4.381274789749733,0.8458566687583752
651062,-4.6708901873968305,-2.2927590092960837
662138,-5.595507157818594,-2.5088159468024642
1232,12.786974442893966,1.2000871854896829
3592,-1.0068397255486101,-2.4971938204894295
22802,-2.4809650975394066,5.0769725782593875
3727,9.726460542341684,0.48963408722522644
97565,-4.550264977305092,-2.3155303426751455
22233,6.170082052713854,-1.6573762718423113
3619,12.450217531248546,2.1835511705286397
96448,-2.197597438667323,2.0740594792199865
1375,-1.7730367636233888,6.39815882390412
101041,-2.462934938415182,1.4912017114071665
662182,-4.676198771891882,-1.4148041031758747
981,10.112574522627625,-0.680037388648308
1400,10.755365224076026,-1.7208410419943851
95565,9.593399733397447,-0.6683287298631302
1231,10.575477380654021,-1.1807936334039713
658704,-3.294160960662051,2.1296056520944027
1101,6.618089734193101,-0.4204167188098667
61664,8.635032906191025,-1.6080845602659144
659602,-4.116803419834973,-2.7082470274819817
654364,4.379687043420365,-3.2540965101847243
660726,6.578230116385044,0.7056214826861822
649239,9.72269131230227,-0.4204114143962519
662684,3.7465823484930985,-1.6637105601947788
94,13.58238268177439,0.9208750889278939
1140,-1.0946979601681448,7.006824171257548
669913,7.5531764377908335,0.3239268244907253
652582,-0.7457347328458205,-1.2207419172606133
27983,-3.531381627737768,-1.026116407945063
22473,-3.8015379555923206,1.3831823658465037
654510,-5.195818520733007,-1.4152115010867408
651324,-2.5762169974942597,5.403692066193057
1402,-2.4488522144265694,3.8613681069892545
8052,-3.645643939888663,-3.3046905623344376
8244,-1.9962634233045176,5.322863073666342
662687,-4.660458198868988,-1.0887387226374197
1372,-1.2640995009844695,6.1192677987831505
659627,-0.3996378979303433,-4.65762941395823
1457,-3.1762918727965412,3.1383164197276243
7265,-4.541977713317718,-1.1592378505925969
3829,9.640233229060406,0.8396407126918622
1364,-0.7340494664814831,-1.1618422717070416
22917,-3.7538702364244294,-0.7368453157347619
1360,10.02434754133979,0.6964420415183896
3724,8.69020702327532,-0.6305848828282746
1308,9.944591444417627,-0.6504492449545097
59177,6.1831261011485985,-1.0656638344788354
5831,5.933316255724921,-2.801011482719506
5361,10.919167828757958,1.888160923342315
103195,8.252619415561853,-2.5964344939296313
658712,-4.671602566111059,-2.646218543976148
13135,-4.40179690891611,-0.6149261361520009
23468,-3.9119524159793153,-1.032875722213953
