IDPERSONA,RAMA,PC1,PC2
57012,ADMINISTRATIVO,-0.01638738438487053,-0.07648835331201553
57074,ADMINISTRATIVO,0.07626894861459732,0.004304236266762018
57406,ADMINISTRATIVO,-0.05708100646734238,0.09709317237138748
57573,ADMINISTRATIVO,0.1702188104391098,-0.0068017165176570415
57586,ADMINISTRATIVO,-0.005257219076156616,-0.07220010459423065
57640,ADMINISTRATIVO,0.03289661929011345,-0.07996218651533127
57642,ADMINISTRATIVO,-0.015917474403977394,0.018302561715245247
58108,ADMINISTRATIVO,-0.028881318867206573,-0.03336633741855621
58137,ADMINISTRATIVO,-0.17784227430820465,0.027653196826577187
58143,ADMINISTRATIVO,-0.22899411618709564,0.07742157578468323
58154,ADMINISTRATIVO,-0.05194948613643646,0.10840169340372086
58382,ADMINISTRATIVO,-0.04406365379691124,-0.055289898067712784
58429,ADMINISTRATIVO,0.033548131585121155,-0.04308846965432167
58491,ADMINISTRATIVO,0.06171993538737297,-0.04031504690647125
58517,ADMINISTRATIVO,0.09461725503206253,-0.03860922530293465
58621,ADMINISTRATIVO,0.14556652307510376,-0.08500891178846359
58823,ADMINISTRATIVO,0.017273416742682457,0.005783403757959604
58841,ADMINISTRATIVO,-0.09463540464639664,-0.03409670665860176
59277,ADMINISTRATIVO,0.04409249126911163,-0.11820162087678909
59450,ADMINISTRATIVO,0.006060366984456778,0.05659089609980583
59524,ADMINISTRATIVO,-0.0009401559946127236,-0.06741254031658173
59752,ADMINISTRATIVO,-0.008323581889271736,-0.1292460858821869
59774,ADMINISTRATIVO,0.13675466179847717,-0.025787435472011566
59788,ADMINISTRATIVO,-0.010381055064499378,-0.11642906069755554
59829,ADMINISTRATIVO,-0.09951183944940567,0.03252507373690605
59852,ADMINISTRATIVO,0.08347409963607788,-0.09156271815299988
59853,ADMINISTRATIVO,0.10162031650543213,-0.0037577999755740166
59904,ADMINISTRATIVO,-0.03860087692737579,0.15151187777519226
60168,ADMINISTRATIVO,0.021366002038121223,0.05667445436120033
60638,ADMINISTRATIVO,0.09443463385105133,0.12183310091495514
60737,ADMINISTRATIVO,0.13055333495140076,-0.0021477018017321825
61079,ADMINISTRATIVO,0.07452502846717834,-0.0027949768118560314
61323,ADMINISTRATIVO,0.11614396423101425,0.029853541404008865
61592,ADMINISTRATIVO,0.10693441331386566,-0.009563547559082508
61593,ADMINISTRATIVO,0.07470255345106125,-0.09881305694580078
61594,ADMINISTRATIVO,0.12880933284759521,-0.014724542386829853
61595,ADMINISTRATIVO,-0.016910549253225327,-0.07843619585037231
61634,ADMINISTRATIVO,0.06829163432121277,-0.08246397227048874
61700,ADMINISTRATIVO,-0.03222065046429634,0.13464361429214478
63189,ADMINISTRATIVO,-0.032569702714681625,-0.1667017936706543
