IDPERSONA,N_TRAMOS_ROL,N_CATEGORIAS_ROL_DISTINTAS,CATEGORIA_CARGO_ACTUAL,TIPOEMPLEADO_CATEGORIA_ACTUAL,CARGO_ACTUAL_ESTRUCTURAL,UNIDAD_ACTUAL_ESTRUCTURAL,VIGENTE_TRAMO_ESTRUCTURAL,ANIOS_EN_CATEGORIA_ACTUAL,CATEGORIA_CARGO_PRIMERA,ES_TRAYECTORIA_ESTABLE,ES_MIXTO,CARGOS_ACTUALES_MIXTO,CATEGORIAS_ACTUALES_MIXTO,DURACION_MEDIANA_TRAMO_ANIOS,TURBULENCIA_TRAMOS,ENTROPIA_CATEGORIA_CARGO,PROPORCION_ANIOS_ADMINISTRATIVO,N_TRANSICIONES_ROL,N_TRANSICIONES_AA_A_DD,N_TRANSICIONES_DD_A_AA,TUVO_TRANSICION_AA_A_DD,TUVO_TRANSICION_DD_A_AA,ANIOS_DESDE_ULTIMA_TRANSICION,N_ROLES_ADICIONALES_SIMULTANEOS_DISTINTOS,CATEGORIA_ROL_ADICIONAL_MAS_RECIENTE,TUVO_ROL_ADICIONAL_SIMULTANEO,ANIOS_EN_UNIDAD_ACTUAL,TUVO_FUNCION_ADICIONAL,N_FUNCIONES_ADICIONALES,N_CATEGORIAS_FUNCION_ADICIONAL_DISTINTAS,TUVO_SUBROGACION,N_SUBROGACIONES,TUVO_FUNCION_NO_COINCIDENTE_CON_CONTRATO,CATEGORIA_FUNCION_ADICIONAL_MAS_RECIENTE,CARGO_PUNTUAL_VIGENTE,UNIDAD_PUNTUAL_VIGENTE,CATEGORIA_PUNTUAL_VIGENTE,TIPOEMPLEADO_PUNTUAL_VIGENTE
23468,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 3 (MT),DIRECCIÓN DE ADMISIONES,False,0.22,TECNICO_DOCENTE_APOYO,True,False,,,0.22,,-0.0,0.0,0,0,0,False,False,,0,,False,0.22,False,0,0,False,0,False,,,,,
23552,3,3,DOCENTE_TITULAR_CARRERA,DOCENTE,PROFESOR TITULAR AUXILIAR 1 (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,True,0.16,TECNICO_OPERATIVO_MANTENIMIENTO,False,False,,,0.2,1.65,0.1693,0.0188,2,1,0,True,False,0.16,0,,False,9.7,True,1,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
23638,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,False,0.03,TECNICO_DOCENTE_APOYO,True,False,,,0.03,,-0.0,0.0,0,0,0,False,False,,0,,False,0.03,False,0,0,False,0,False,,,,,
24479,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,True,8.38,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,8.38,,-0.0,0.0,0,0,0,False,False,,0,,False,8.38,True,3,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
24526,6,2,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,False,0.76,TECNICO_OPERATIVO_MANTENIMIENTO,False,False,,,0.76,0.64,0.092,0.0185,1,1,0,True,False,10.29,0,,False,0.76,True,2,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
25170,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS DE LA VIDA,False,10.68,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,10.68,,-0.0,0.0,0,0,0,False,False,,0,,False,8.42,True,4,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
25259,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,True,3.3,TECNICO_DOCENTE_APOYO,True,False,,,3.3,,-0.0,0.0,0,0,0,False,False,,0,,False,3.3,False,0,0,False,0,False,,,,,
25565,15,3,DOCENTE_TITULAR_CARRERA,DOCENTE,PROFESOR TITULAR AUXILIAR 1 (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,True,5.12,DOCENTE_NO_TITULAR_OCASIONAL,False,False,,,0.39,1.58,1.0873,0.2641,4,1,2,True,True,2.95,0,,False,5.33,True,2,2,False,0,True,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,,,,
25763,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,False,0.25,TECNICO_DOCENTE_APOYO,True,False,,,0.25,,-0.0,0.0,0,0,0,False,False,,0,,False,0.25,False,0,0,False,0,False,,,,,
25856,6,4,DOCENTE_TITULAR_CARRERA,DOCENTE,PROFESOR TITULAR AUXILIAR 2 (TC),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",True,10.12,OTROS_AA,False,False,,,1.11,1.34,0.4069,0.0145,4,1,1,True,True,2.93,0,,False,5.29,True,3,1,False,0,True,OTROS_AA,,,,
25989,2,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,True,1.36,TECNICO_DOCENTE_APOYO,True,False,,,0.79,1.01,-0.0,0.0,0,0,0,False,False,,0,,False,1.36,False,0,0,False,0,False,,,,,
26171,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,True,4.45,TECNICO_DOCENTE_APOYO,True,False,,,4.45,,-0.0,0.0,0,0,0,False,False,,0,,False,4.45,True,1,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
26207,2,1,PROFESIONAL_ANALISTA,ADMINISTRATIVO,ANALISTA DE INFRAESTRUCTURA FÍSICA 2,GERENCIA DE INFRAESTRUCTURA FÍSICA,True,11.29,PROFESIONAL_ANALISTA,True,False,,,6.64,0.99,-0.0,1.0,0,0,0,False,False,,1,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,True,10.66,True,6,1,True,6,True,OTROS_AA,,,,
26655,4,3,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,False,8.12,DOCENTE_NO_TITULAR_OCASIONAL,False,False,,,1.6,1.28,0.5957,0.0,2,1,1,True,True,8.7,0,,False,5.98,False,0,0,False,0,False,,PROFESOR INVITADO,DECANATO DE GRADO,DOCENTE_HONORARIO_ESPECIAL,DOCENTE
26740,7,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,False,1.88,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,0.39,1.01,-0.0,0.0,0,0,0,False,False,,0,,False,1.88,False,0,0,False,0,False,,,,,
27203,6,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,False,0.36,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,0.39,0.06,0.0,0.0,0,0,0,False,False,,0,,False,0.36,False,0,0,False,0,False,,,,,
27736,3,2,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,True,0.52,DOCENTE_NO_TITULAR_OCASIONAL,False,False,,,1.25,1.27,0.4697,0.0,2,0,0,False,False,0.52,0,,False,0.52,False,0,0,False,0,False,,,,,
27983,1,1,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,GERENCIA DE RELACIONES INTERNACIONALES,False,0.25,TECNICO_OPERATIVO_MANTENIMIENTO,True,False,,,0.25,,-0.0,1.0,0,0,0,False,False,,0,,False,0.25,False,0,0,False,0,False,,,,,
28061,9,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),DECANATO DE GRADO,True,3.34,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,0.41,1.2,-0.0,0.0,0,0,0,False,False,,0,,False,0.7,True,1,1,False,0,True,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,,,,
28660,2,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),DECANATO DE GRADO,True,9.43,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,4.93,1.29,-0.0,0.0,0,0,0,False,False,,0,,False,0.7,False,0,0,False,0,False,,,,,
28957,2,2,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS DE LA VIDA,True,9.95,JEFATURA_SUPERVISION_OPERATIVA,False,False,,,6.98,0.6,0.599,0.2865,1,1,0,True,False,9.95,0,,False,9.75,True,1,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
29032,1,1,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,ASISTENTE EJECUTIVA 3,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,True,1.61,ASISTENCIA_SECRETARIAL_OFICINA,True,False,,,1.61,,-0.0,1.0,0,0,0,False,False,,0,,False,1.61,False,0,0,False,0,False,,,,,
29216,2,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR PREGRADO,DESCONOCIDA,False,0.39,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,0.69,0.63,-0.0,0.0,0,0,0,False,False,,0,,False,0.39,False,0,0,False,0,False,,,,,
29289,29,1,DOCENTE_TITULAR_CARRERA,DOCENTE,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,True,0.04,DOCENTE_TITULAR_CARRERA,True,False,,,0.03,4.11,-0.0,0.0,0,0,0,False,False,,0,,False,0.04,True,2,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
29498,4,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,True,0.37,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,0.37,0.5,-0.0,0.0,0,0,0,False,False,,0,,False,0.37,False,0,0,False,0,False,,,,,
29537,2,2,DOCENTE_TITULAR_CARRERA,DOCENTE,PROFESOR TITULAR AUXILIAR 1 (TC),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",True,3.29,DOCENTE_NO_TITULAR_OCASIONAL,False,False,,,5.69,0.6,0.6016,0.0,1,0,0,False,False,3.29,0,,False,7.64,True,7,2,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
30219,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,False,0.1,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,0.1,,-0.0,0.0,0,0,0,False,False,,0,,False,0.1,False,0,0,False,0,False,,,,,
30390,10,3,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,True,0.52,DOCENTE_TITULAR_CARRERA,False,False,,,0.48,1.08,1.0386,0.0,3,0,0,False,False,5.41,0,,False,0.52,False,0,0,False,0,False,,,,,
30492,7,2,DOCENTE_TITULAR_CARRERA,DOCENTE,PROFESOR TITULAR AUXILIAR 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,True,0.16,DOCENTE_TITULAR_CARRERA,False,False,,,0.39,1.48,0.3269,0.0,2,0,0,False,False,0.16,0,,False,7.34,True,9,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
30674,2,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,False,0.31,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,0.34,0.12,-0.0,0.0,0,0,0,False,False,,0,,False,0.31,False,0,0,False,0,False,,,,,
31176,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TP),DESCONOCIDA,False,0.36,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,0.36,,-0.0,0.0,0,0,0,False,False,,0,,False,0.36,False,0,0,False,0,False,,PROFESOR INVITADO,DECANATO DE GRADO,DOCENTE_HONORARIO_ESPECIAL,DOCENTE
32178,3,2,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL 2 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,False,0.5,TECNICO_OPERATIVO_MANTENIMIENTO,False,False,,,0.24,0.47,0.6928,0.4873,1,1,0,True,False,9.95,0,,False,0.24,False,0,0,False,0,False,,,,,
32698,1,1,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,AYUDANTE DE SERVICIOS ADMINISTRATIVOS,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR,False,4.27,AUXILIAR_AYUDANTE_OPERATIVO,True,False,,,4.27,,-0.0,1.0,0,0,0,False,False,,0,,False,1.27,False,0,0,False,0,False,,,,,
33010,3,3,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS DE LA VIDA,False,2.82,ASISTENCIA_SECRETARIAL_OFICINA,False,False,,,1.0,0.66,0.9655,0.4142,2,1,0,True,False,9.39,0,,False,2.72,False,0,0,False,0,False,,,,,
33100,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,False,6.89,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,6.89,,-0.0,0.0,0,0,0,False,False,,0,,False,5.74,True,2,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
33872,4,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (MT),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",False,1.76,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,1.56,0.82,-0.0,0.0,0,0,0,False,False,,0,,False,1.76,False,0,0,False,0,False,,,,,
35095,2,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",True,11.38,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,5.9,1.31,-0.0,0.0,0,0,0,False,False,,0,,False,7.64,True,7,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
35262,4,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL 1 (TP),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,False,0.43,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,0.39,0.07,0.0,0.0,0,0,0,False,False,,0,,False,0.43,False,0,0,False,0,False,,,,,
35373,2,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 1 (TC),DIRECCIÓN DE ADMISIONES,False,0.22,TECNICO_DOCENTE_APOYO,True,False,,,0.25,0.13,-0.0,0.0,0,0,0,False,False,,0,,False,0.22,False,0,0,False,0,False,,,,,
35472,2,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,False,0.36,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,2.81,1.24,-0.0,0.0,0,0,0,False,False,,0,,False,0.36,True,2,2,False,0,True,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,,,,
36033,7,5,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,False,1.01,JEFATURA_SUPERVISION_OPERATIVA,False,False,,,0.42,0.78,1.4254,0.6075,5,1,0,True,False,4.77,0,,False,1.01,False,0,0,False,0,False,,,,,
36586,4,1,DOCENTE_TITULAR_CARRERA,DOCENTE,PROFESOR TITULAR AGREGADO 2 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,True,15.29,DOCENTE_TITULAR_CARRERA,True,False,,,0.69,1.73,-0.0,0.0,0,0,0,False,False,,1,AUTORIDAD_ACADEMICA_SUPERIOR,True,13.7,True,8,2,True,3,True,OTROS_AA,SERVICIOS PROFESIONALES - EVENTO DE CAPACITACIÓN,CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,DOCENTE_CONTRATADO_SERVICIOS_CIVILES,DOCENTE
37082,2,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,False,2.13,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,2.41,0.16,-0.0,0.0,0,0,0,False,False,,0,,False,2.13,True,2,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
37182,3,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,True,13.34,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,1.36,1.44,-0.0,0.0,0,0,0,False,False,,0,,False,8.7,True,2,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
37198,6,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,True,0.35,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,0.76,0.56,-0.0,0.0,0,0,0,False,False,,0,,False,0.35,False,0,0,False,0,False,,,,,
37842,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,False,0.38,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,0.38,,-0.0,0.0,0,0,0,False,False,,0,,False,0.38,False,0,0,False,0,False,,,,,
37954,3,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,False,1.37,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,1.37,1.01,0.0,0.0,0,0,0,False,False,,0,,False,1.37,False,0,0,False,0,False,,,,,
38237,2,1,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,ASISTENTE ADMINISTRATIVO,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,True,15.46,ASISTENCIA_SECRETARIAL_OFICINA,True,False,,,8.73,1.09,-0.0,1.0,0,0,0,False,False,,0,,False,4.79,False,0,0,False,0,False,,,,,
38281,3,2,DOCENTE_TITULAR_CARRERA,DOCENTE,PROFESOR TITULAR AGREGADO 1 (TC),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",True,1.77,DOCENTE_TITULAR_CARRERA,False,False,,,1.77,1.07,0.5677,0.0,2,0,0,False,False,1.77,0,,False,6.56,True,1,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
38282,3,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TP),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",True,0.37,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,0.38,0.02,-0.0,0.0,0,0,0,False,False,,0,,False,0.37,True,1,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
38514,3,2,JEFATURA_SUPERVISION_OPERATIVA,ADMINISTRATIVO,COORDINACIÓN DE PROTOCOLO Y RELACIONES PÚBLICAS,RECTORADO,True,1.62,PROFESIONAL_ANALISTA,False,False,,,1.62,1.28,0.4774,1.0,2,0,0,False,False,1.59,0,,False,8.79,False,0,0,False,0,False,,,,,
38831,2,1,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,ASISTENTE EJECUTIVA 1,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,True,15.46,ASISTENCIA_SECRETARIAL_OFICINA,True,False,,,8.73,1.09,-0.0,1.0,0,0,0,False,False,,0,,False,4.79,False,0,0,False,0,False,,,,,
38858,3,2,DOCENTE_TITULAR_CARRERA,DOCENTE,PROFESOR TITULAR AUXILIAR 2 (TC),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",True,10.12,DOCENTE_TITULAR_CARRERA,False,False,,,1.63,1.11,0.3638,0.0,2,0,0,False,False,10.12,0,,False,5.29,True,9,2,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
38996,3,3,DOCENTE_TITULAR_CARRERA,DOCENTE,PROFESOR TITULAR AUXILIAR 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,True,0.16,PROFESIONAL_ANALISTA,False,False,,,2.08,1.21,0.5731,0.1988,2,1,0,True,False,0.16,0,,False,10.46,True,2,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
39214,17,4,DOCENTE_TITULAR_CARRERA,DOCENTE,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE CIENCIAS DE LA VIDA,True,0.04,DOCENTE_NO_TITULAR_OCASIONAL,False,False,,,0.02,3.08,0.7468,0.1071,12,1,1,True,True,0.04,0,,False,0.04,True,15,3,True,6,True,OTROS_AA,,,,
39215,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,False,0.66,TECNICO_DOCENTE_APOYO,True,False,,,0.66,,-0.0,0.0,0,0,0,False,False,,0,,False,0.66,False,0,0,False,0,False,,,,,
39413,2,2,DOCENTE_TITULAR_CARRERA,DOCENTE,PROFESOR TITULAR AGREGADO 1 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,True,3.29,DOCENTE_NO_TITULAR_OCASIONAL,False,False,,,5.69,0.6,0.6016,0.0,1,0,0,False,False,3.29,0,,False,8.7,True,3,2,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
39450,2,1,PROFESIONAL_ESPECIALIZADO_TECNICO,ADMINISTRATIVO,DISEÑADOR GRÁFICO 1,GERENCIA DE COMUNICACIÓN,True,11.04,PROFESIONAL_ESPECIALIZADO_TECNICO,True,False,,,7.27,0.73,-0.0,1.0,0,0,0,False,False,,0,,False,3.85,False,0,0,False,0,False,,,,,
40081,2,1,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,ASISTENTE EJECUTIVA 1,CENTRO NACIONAL DE ACUICULTURA E INVESTIGACIONES MARINAS,True,15.29,ASISTENCIA_SECRETARIAL_OFICINA,True,False,,,8.35,1.17,-0.0,1.0,0,0,0,False,False,,0,,False,11.7,False,0,0,False,0,False,,,,,
40210,2,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,True,7.46,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,3.93,1.27,-0.0,0.0,0,0,0,False,False,,0,,False,7.46,True,7,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
40499,4,3,PROFESIONAL_ANALISTA,ADMINISTRATIVO,ANALISTA DE COMUNICACIÓN 3,GERENCIA DE COMUNICACIÓN,True,8.21,TECNICO_DOCENTE_APOYO,False,False,,,1.1,1.39,0.6958,0.7636,3,0,1,False,True,8.21,0,,False,3.87,False,0,0,False,0,False,,,,,
40968,1,1,PROFESIONAL_ESPECIALIZADO_TECNICO,ADMINISTRATIVO,DISEÑADOR GRÁFICO 1,GERENCIA DE COMUNICACIÓN,True,11.7,PROFESIONAL_ESPECIALIZADO_TECNICO,True,False,,,11.7,,-0.0,1.0,0,0,0,False,False,,0,,False,3.85,False,0,0,False,0,False,,,,,
41004,3,3,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,True,8.7,TECNICO_OPERATIVO_MANTENIMIENTO,False,False,,,1.25,1.32,0.5302,0.0399,2,1,0,True,False,8.7,0,,False,8.54,True,1,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
41300,1,1,PROFESIONAL_ANALISTA,ADMINISTRATIVO,ANALISTA FINANCIERO 1,GERENCIA FINANCIERA,True,2.95,PROFESIONAL_ANALISTA,True,False,,,2.95,,-0.0,1.0,0,0,0,False,False,,0,,False,2.95,False,0,0,False,0,False,,,,,
41305,2,2,PROFESIONAL_ANALISTA,ADMINISTRATIVO,ANALISTA DE INFORMACIÓN ACADÉMICA 1,DIRECCIÓN DE LA SECRETARÍA TÉCNICA ACADEMICA,True,10.54,ASISTENCIA_SECRETARIAL_OFICINA,False,False,,,6.27,0.96,0.4383,1.0,1,0,0,False,False,10.54,0,,False,10.54,False,0,0,False,0,False,,,,,
41411,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,False,2.9,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,2.9,,-0.0,0.0,0,0,0,False,False,,0,,False,2.9,True,2,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
41494,2,2,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE PROYECTOS,DESCONOCIDA,False,1.0,DOCENTE_NO_TITULAR_OCASIONAL,False,False,,,4.69,1.11,0.3391,0.1065,1,0,1,False,True,10.7,0,,False,3.75,True,1,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
