IDPERSONA,IDESTRUCTURAORGANICA,UNIDAD_FUNCION,FUNCION_ADICIONAL,CATEGORIA_FUNCION_ADICIONAL,ES_SUBROGACION,ROL_SUBROGADO,CATEGORIA_ROL_SUBROGADO,NIVEL_FUNCION,DETALLE_NIVEL_FUNCION,FECHA_DESDE,FECHA_HASTA,DURACION_DIAS,ES_REPRESENTANTE_ESTUDIANTIL,ES_RUIDO_CALIDAD_DATOS,ES_DUPLICADO_EXACTO,ES_RUIDO_FUERA_DE_POBLACION,TIPOEMPLEADO_CONTRATO_DURANTE,CATEGORIA_CARGO_CONTRATO_DURANTE,ES_COINCIDENTE_CONTRATO
4300,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Auditoría y Control de Gestión,2025-11-17,2026-03-31,134,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
4300,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Economía,2025-11-17,2026-03-31,134,False,False,True,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
4300,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Arqueología,2025-11-17,2025-11-16,0,False,True,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
4300,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Arqueología,2025-11-17,2026-03-31,134,False,False,True,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
4300,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Administración de Empresas,2025-11-17,2026-03-31,134,False,False,True,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
4300,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Turismo,2025-11-17,2026-03-31,134,False,False,True,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
4300,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Maestría en Contabilidad y Auditoría,2026-02-05,2026-03-31,54,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
4330,35,CENTRO DE PROMOCIÓN Y EMPLEO,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2017-11-13,2020-07-31,991,False,False,False,False,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,True
4337,79,CENTRO ECUATORIANO DE INVESTIGACIÓN Y DESARROLLO EN NANOTECNOLOGÍA,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2022-04-21,2026-03-08,1417,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
4337,79,CENTRO ECUATORIANO DE INVESTIGACIÓN Y DESARROLLO EN NANOTECNOLOGÍA,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2026-03-21,,178,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
4383,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Alimentos,2023-09-18,2023-09-30,12,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4383,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Alimentos,2024-03-18,2027-11-01,1323,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4401,112,AJÁ PARQUE DE LA CIENCIA,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2012-12-06,2017-12-17,1837,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4401,112,AJÁ PARQUE DE LA CIENCIA,Director departamento,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2017-12-18,2023-02-17,1887,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4401,112,AJÁ PARQUE DE LA CIENCIA,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2023-02-22,2024-01-07,319,False,False,False,False,ADMINISTRATIVO,CONTRATO_SERVICIOS_PROFESIONALES_PROYECTO,False
4444,47,GERENCIA FINANCIERA,Subrogación,OTROS_AA,True,Gerente,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,,,2026-03-25,2026-03-27,2,False,False,False,False,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,True
4444,47,GERENCIA FINANCIERA,Subrogación,OTROS_AA,True,Gerente,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,,,2026-03-30,2026-03-31,1,False,False,False,False,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,True
4512,61,FACULTAD DE CIENCIAS DE LA VIDA,Coordinador general de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,,,2019-02-12,,2772,False,False,False,False,ADMINISTRATIVO,PROFESIONAL_ANALISTA,False
4527,12,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Estadística,2017-04-06,2018-04-05,364,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4527,12,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,Coordinador de vinculación con la sociedad,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Estadística,2022-10-01,2025-10-30,1125,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4527,12,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,Coordinador de vinculación con la sociedad,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Estadística,2025-10-31,,319,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4560,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Computación,2018-08-27,,2941,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4635,26,ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,Coordinador de programa de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Maestría en Gestión de Proyectos,2020-02-01,2024-03-15,1504,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4635,26,ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Maestría en Gestión de Proyectos,2020-02-01,2024-03-15,1504,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4635,26,ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,Coordinador de programa de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Maestría en Administración de Empresas,2021-12-01,2023-12-07,736,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4635,26,ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,Coordinador de programa de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Maestría en Administración de Empresas,2023-12-08,2024-03-15,98,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4675,12,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Logistica y Transporte,2019-05-06,2020-02-03,273,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4714,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ciencia de Datos e Inteligencia Artificial,2024-03-11,2025-04-03,388,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4714,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ciencia de Datos e Inteligencia Artificial,2025-03-24,2026-09-09,534,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4714,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ciencia de Datos e Inteligencia Artificial,2025-04-04,2026-09-09,523,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4776,38,CENTRO DE TECNOLOGÍAS DE LA INFORMACIÓN,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2024-03-11,2024-04-09,29,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4819,61,FACULTAD DE CIENCIAS DE LA VIDA,Miembro del consejo directivo - trabajadores,OTROS_AA,False,,,,,2021-11-22,2023-11-21,729,False,False,False,False,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,False
4829,12,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Estadística,2019-05-14,2020-02-04,266,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4835,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Coordinador de vinculación con la sociedad,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Civil,2018-09-20,2020-02-21,519,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4835,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Coordinador de vinculación con la sociedad,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Geología,2020-03-02,2020-05-31,90,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4835,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Coordinador de vinculación con la sociedad,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Geología,2020-03-10,2020-04-01,22,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4835,12,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,Coordinador de programa de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Maestría en Gestión Ambiental,2023-04-15,2023-10-11,179,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
4835,77,CENTRO DE INVESTIGACIÓN Y PROYECTOS APLICADOS A LAS CIENCIAS DE LA TIERRA,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2024-09-16,2024-09-20,4,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
4835,77,CENTRO DE INVESTIGACIÓN Y PROYECTOS APLICADOS A LAS CIENCIAS DE LA TIERRA,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2025-03-25,2025-03-26,1,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
4835,142,OFICINA DE TRANSFERENCIA DE RESULTADOS DE INVESTIGACIÓN - OTRI EN LA ESPOL,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2025-09-24,2025-09-26,2,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
4835,142,OFICINA DE TRANSFERENCIA DE RESULTADOS DE INVESTIGACIÓN - OTRI EN LA ESPOL,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2026-03-08,2026-03-14,6,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
4835,142,OFICINA DE TRANSFERENCIA DE RESULTADOS DE INVESTIGACIÓN - OTRI EN LA ESPOL,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2026-03-30,2026-04-02,3,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
4835,142,OFICINA DE TRANSFERENCIA DE RESULTADOS DE INVESTIGACIÓN - OTRI EN LA ESPOL,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2026-04-20,2026-04-25,5,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
4835,142,OFICINA DE TRANSFERENCIA DE RESULTADOS DE INVESTIGACIÓN - OTRI EN LA ESPOL,Subrogación,OTROS_AA,True,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,,,2026-09-03,2026-09-06,3,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
4835,142,OFICINA DE TRANSFERENCIA DE RESULTADOS DE INVESTIGACIÓN - OTRI EN LA ESPOL,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2026-09-03,2026-09-06,3,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
4860,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería en Negocios Internacionales,2017-02-27,2017-11-12,258,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4860,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería en Negocios Internacionales,2017-11-13,2018-03-11,118,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4894,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de vinculación con la sociedad,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Industrial,2017-04-07,,3448,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4894,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Industrial,2017-05-16,2017-05-31,15,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4894,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de vinculación con la sociedad,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Industrial,2017-08-14,2017-11-20,98,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4894,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de vinculación con la sociedad,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Industrial,2017-12-05,2020-09-30,1030,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4901,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Comercial y Empresarial,2016-12-07,2017-01-08,32,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4901,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Administración de Empresas,2017-01-09,2017-11-12,307,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4901,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Administración de Empresas,2017-11-13,2018-12-31,413,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4901,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Coordinador de programa de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Maestría en Finanzas,2018-05-02,2020-04-30,729,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4901,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería en Negocios Internacionales,2019-01-01,2019-03-06,64,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4901,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Administración de Empresas,2019-03-07,2021-09-24,932,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4901,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Administración de Empresas,2023-09-25,2023-10-22,27,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4901,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Administración de Empresas,2023-10-23,2024-02-16,116,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
4966,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Industrial,2017-04-10,2017-09-22,165,False,False,False,False,,,
4971,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Miembro del consejo directivo,OTROS_AA,False,,,,,2019-12-10,2022-12-09,1095,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
5011,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Petróleos,2017-05-22,,3403,False,False,False,False,,,
5011,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Petróleos,2017-10-01,2018-11-30,425,False,False,False,False,,,
5027,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Coordinador de programa de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Maestría en Estructuras Civiles Sismorresistentes,2023-02-14,2025-02-21,738,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
5027,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Coordinador de programa de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Maestría en Estructuras Civiles Sismorresistentes,2025-02-24,2028-02-29,1100,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
5027,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Miembro del consejo politécnico,OTROS_AA,False,,,,,2025-10-01,2028-09-30,1095,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
5027,79,CENTRO ECUATORIANO DE INVESTIGACIÓN Y DESARROLLO EN NANOTECNOLOGÍA,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2026-03-09,2026-03-20,11,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
5181,11,"FACULTAD DE INGENIERIA MARÍTIMA, CIENCIAS BIOLÓGICAS, OCEÁNICAS Y RECURSOS NATURALES",Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Acuicultura,2017-03-16,2018-04-10,390,False,False,False,False,,,
5181,11,"FACULTAD DE INGENIERIA MARÍTIMA, CIENCIAS BIOLÓGICAS, OCEÁNICAS Y RECURSOS NATURALES",Coordinador de vinculación con la sociedad,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Acuicultura,2017-03-22,2017-09-29,191,False,False,False,False,,,
5307,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de vinculación con la sociedad,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Licenciatura en Redes y Sistemas Operativos,2017-05-09,2017-09-22,136,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
5307,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de vinculación con la sociedad,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Licenciatura en Redes y Sistemas Operativos,2017-10-04,2019-01-15,468,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
5307,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de vinculación con la sociedad,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Licenciatura en Redes y Sistemas Operativos,2019-01-16,2020-02-23,403,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
5336,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Coordinador de programa de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Maestría en Enseñanza de Inglés Como Lengua Extranjera,2016-04-15,2020-04-30,1476,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
5336,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Miembro del consejo directivo,OTROS_AA,False,,,,,2016-12-14,2019-12-13,1094,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
5336,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Subrogación,OTROS_AA,True,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2019-04-08,2019-04-19,11,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
5336,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2019-10-29,2019-10-30,1,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
5336,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,False,,,,,2022-11-13,2025-08-31,1022,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
5336,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2023-03-05,2023-03-08,3,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
5336,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2024-04-21,2024-04-25,4,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
5336,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2024-05-11,2024-05-18,7,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
5336,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2024-09-16,2024-09-27,11,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
5336,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2024-11-05,2024-11-08,3,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
5336,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2024-12-04,2024-12-08,4,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
5336,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-01-06,2025-01-14,8,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
5336,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-01-28,2025-01-30,2,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
5336,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-02-02,2025-02-08,6,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
5336,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-03-19,2025-03-20,1,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
5336,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-04-02,2025-04-04,2,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
5336,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-04-11,2025-04-20,9,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
5336,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-05-24,2025-05-31,7,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
5336,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-08-20,2025-08-29,9,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
5336,17,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,Subrogación,OTROS_AA,True,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-12-11,2025-12-12,1,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
